Year,Month,District,PM2.5_mean,PM10_mean,O3_mean,NO2_mean,SO2_mean,CO_mean,AQI_Good_Rate_pct
2020,1,Baoshan,54.0,145.0,105.898399353027,44.4871520996094,5.29760217666626,1.17350363731384,75.55257415771484
2020,1,Changning,53.0,155.0,107.919845581055,45.8882141113281,5.59708213806152,1.19337284564972,76.70117950439453
2020,1,Chongming,45.0,157.0,114.330978393555,23.5693645477295,6.20555019378662,1.16075134277344,87.7119369506836
2020,1,Fengxian,50.0,152.0,110.791389465332,36.895076751709,5.21399879455566,1.08752524852753,82.09429168701172
2020,1,Hongkou,53.0,150.0,106.417007446289,43.4525108337402,5.62342691421509,1.27047967910767,77.63995361328125
2020,1,Huangpu,56.0,141.0,107.365493774414,42.0907592773438,5.57366132736206,1.1549414396286,74.57933044433594
2020,1,Jiading,53.0,159.0,107.05322265625,43.748722076416,6.51022958755493,1.12691295146942,77.699462890625
2020,1,Jing'an,53.0,148.0,108.531097412109,41.4485702514648,5.43254423141479,1.16998100280762,77.42808532714844
2020,1,Jinshan,53.0,108.0,110.428230285645,35.7236213684082,5.98570346832275,1.07141363620758,81.9504623413086
2020,1,Minhang,51.0,148.0,108.319664001465,44.5846710205078,5.56616258621216,1.15037333965301,80.0785140991211
2020,1,Pudong,50.0,137.0,109.340110778809,41.2734451293945,5.23182201385498,1.23530328273773,81.58869934082031
2020,1,Putuo,51.0,148.0,108.592681884766,44.3026504516602,6.17424345016479,1.29618465900421,79.0401840209961
2020,1,Qingpu,53.0,151.0,109.179489135742,42.8421821594238,5.91445159912109,1.14870524406433,78.68034362792969
2020,1,Songjiang,53.0,142.0,108.906791687012,42.4315490722656,5.4999418258667,1.17297530174255,77.72760772705078
2020,1,Xuhui,53.0,142.0,104.750564575195,48.6137237548828,5.68840265274048,1.23449599742889,76.03290557861328
2020,1,Yangpu,50.0,146.0,110.702560424805,45.1198883056641,6.58060836791992,1.14538514614105,80.36766052246094
2019,12,Baoshan,50.0,140.91001892089844,73.59840393066406,54.26142501831055,6.579803466796875,1.1589374542236328,75.8504867553711
2019,12,Changning,46.0,135.62730407714844,76.00326538085938,54.60099411010742,6.449193477630615,1.1552542448043823,79.51592254638672
2019,12,Chongming,42.0,135.64117431640625,86.30169677734375,31.43174934387207,6.650274753570557,1.1451495885849,88.50552368164062
2019,12,Fengxian,45.0,140.54823303222656,80.21643829345703,47.67591094970703,6.43471622467041,1.0697230100631714,87.6279525756836
2019,12,Hongkou,49.0,137.45416259765625,73.06768798828125,52.53535461425781,7.314579010009766,1.234772801399231,79.0182113647461
2019,12,Huangpu,51.0,140.05404663085938,74.83497619628906,52.17633819580078,6.622997283935547,1.1425988674163818,78.36274719238281
2019,12,Jiading,49.0,142.9661102294922,72.6523208618164,53.4033317565918,7.584354877471924,1.1558160781860352,77.73238372802734
2019,12,Jing'an,48.0,137.7325439453125,76.6766357421875,51.64602279663086,6.477243900299072,1.166720986366272,78.82782745361328
2019,12,Jinshan,51.0,139.88034057617188,79.40778350830078,48.08645248413086,7.053421497344971,1.101351022720337,83.5536880493164
2019,12,Minhang,50.0,138.42849731445312,75.22509765625,54.08869552612305,6.497055530548096,1.142496943473816,78.57994842529297
2019,12,Pudong,47.0,138.91983032226562,78.09249114990234,51.68741607666016,6.660172462463379,1.1967395544052124,81.30696105957031
2019,12,Putuo,50.0,139.05372619628906,75.08592987060547,53.799041748046875,7.0385212898254395,1.2712559700012207,77.63159942626953
2019,12,Qingpu,53.0,147.49063110351562,75.59075927734375,53.658164978027344,6.953253746032715,1.1581519842147827,77.27034759521484
2019,12,Songjiang,50.0,142.51954650878906,76.48890686035156,52.52086639404297,6.530845642089844,1.1599348783493042,79.38633728027344
2019,12,Xuhui,48.0,136.56605529785156,72.4482421875,56.347320556640625,6.490860939025879,1.208922266960144,75.80461120605469
2019,12,Yangpu,46.0,138.505859375,78.05308532714844,54.494285583496094,7.434889316558838,1.1407064199447632,76.95975494384766
2019,11,Baoshan,27.0,117.6341552734375,86.72136688232422,49.27397918701172,6.652334213256836,1.0556780099868774,91.85719299316406
2019,11,Changning,25.0,107.39891052246094,91.73933410644533,48.45589447021485,6.0416765213012695,1.035187005996704,94.12024688720705
2019,11,Chongming,25.0,102.76734924316406,101.15829467773438,22.05988883972168,6.666931629180908,1.044730305671692,94.80648040771484
2019,11,Fengxian,26.0,119.7301025390625,95.26904296875,40.9857292175293,6.229141712188721,0.9556927680969238,95.42422485351562
2019,11,Hongkou,26.0,108.49148559570312,86.21366882324219,45.2773551940918,7.407369136810303,1.169711351394653,93.86849975585938
2019,11,Huangpu,27.0,109.89706420898438,89.62593841552734,46.03974151611328,6.415940284729004,1.010076642036438,93.93318176269533
2019,11,Jiading,28.0,126.9981689453125,86.26109313964844,47.92113494873047,7.434255123138428,1.0273728370666504,93.2708969116211
2019,11,Jing'an,26.0,109.45812225341795,91.88640594482422,44.73333358764648,6.291527271270752,1.0433915853500366,93.97184753417967
2019,11,Jinshan,31.0,116.7399444580078,94.6837158203125,42.49297332763672,6.946955680847168,1.0123112201690674,94.92417907714844
2019,11,Minhang,29.0,113.63690948486328,88.65377807617188,49.04838562011719,6.43685245513916,1.041372776031494,93.38592529296876
2019,11,Pudong,26.0,110.9370346069336,92.80489349365234,43.71355819702149,6.320603370666504,1.1150281429290771,95.19612884521484
2019,11,Putuo,27.0,112.8191909790039,88.91230773925781,47.816017150878906,6.77788782119751,1.2214837074279783,92.43798828125
2019,11,Qingpu,33.0,130.7974395751953,90.53577423095705,48.96116638183594,7.312568187713623,1.0333082675933838,91.83213806152344
2019,11,Songjiang,28.0,115.44024658203124,92.8095245361328,48.21013641357422,6.5661725997924805,1.0558977127075195,94.1810302734375
2019,11,Xuhui,26.0,106.25125122070312,85.26441955566406,51.790401458740234,6.264980316162109,1.128421425819397,92.529052734375
2019,11,Yangpu,25.0,109.40269470214844,92.76407623291016,49.12191390991211,7.524412155151367,0.9931816458702089,92.6155242919922
2019,10,Baoshan,31.0,118.00421905517578,92.41300964355467,47.0701904296875,6.50425910949707,1.0825501680374146,91.37433624267578
2019,10,Changning,31.0,108.35794830322266,96.65474700927734,46.800514221191406,5.980418682098389,1.0708316564559937,92.35889434814452
2019,10,Chongming,30.0,105.06629943847656,106.3208465576172,21.04378318786621,6.495353698730469,1.0695419311523438,93.15838623046876
2019,10,Fengxian,29.0,116.9255828857422,101.41517639160156,38.36431884765625,6.016287326812744,0.9771320223808287,93.8826141357422
2019,10,Hongkou,31.0,108.85063934326172,90.9644012451172,43.33489227294922,7.017523288726807,1.194465398788452,92.26951599121094
2019,10,Huangpu,31.0,110.3832015991211,95.54216003417967,43.67753219604492,6.218646049499512,1.040799260139465,92.6523666381836
2019,10,Jiading,33.0,121.08267974853516,91.15532684326172,46.03804016113281,7.240275382995605,1.046807050704956,91.31631469726562
2019,10,Jing'an,31.0,109.96994018554688,97.1438980102539,42.44384765625,6.126244068145752,1.0710617303848269,92.48499298095705
2019,10,Jinshan,35.0,115.18295288085938,100.93984985351562,39.87179946899414,6.809830188751221,1.0367827415466309,92.2899932861328
2019,10,Minhang,33.0,113.09298706054688,94.8482437133789,46.75748062133789,6.233211040496826,1.069032907485962,91.8453369140625
2019,10,Pudong,28.0,111.3534698486328,98.9285659790039,41.25679397583008,6.149947643280029,1.1364538669586182,93.6963882446289
2019,10,Putuo,32.0,111.76583099365234,94.24869537353516,45.7693977355957,6.7147016525268555,1.2342495918273926,90.87925720214844
2019,10,Qingpu,39.0,129.42092895507812,96.21508026123048,46.514156341552734,7.179786682128906,1.0616040229797363,89.74433898925781
2019,10,Songjiang,30.0,114.74639129638672,100.3665008544922,45.55195617675781,6.426101207733154,1.067859172821045,92.41928100585938
2019,10,Xuhui,31.0,106.8037567138672,90.44905090332033,50.19130325317383,6.135213851928711,1.1446536779403689,91.35708618164062
2019,10,Yangpu,28.0,109.22698974609376,98.59274291992188,47.00754928588867,7.316024303436279,1.0034981966018677,91.0813446044922
2019,9,Baoshan,21.0,70.72691345214844,135.5274658203125,35.73775863647461,4.760951995849609,0.8492496013641357,93.61640167236328
2019,9,Changning,22.0,65.61954498291016,142.13771057128906,33.68246841430664,5.032166004180908,0.8762661814689636,93.21038818359376
2019,9,Chongming,19.0,60.79315948486328,144.2280731201172,15.307977676391602,5.712155342102051,0.8467295169830322,93.12703704833984
2019,9,Fengxian,20.0,85.04412841796875,143.7012176513672,26.818429946899418,4.847604751586914,0.7023266553878784,94.09442138671876
2019,9,Hongkou,21.0,68.58797454833984,137.66651916503906,29.894729614257812,5.560597896575928,0.9951041340827942,94.03711700439452
2019,9,Huangpu,20.0,68.51573181152344,139.96836853027344,29.917760848999023,5.056041240692139,0.7930260896682739,93.84026336669922
2019,9,Jiading,22.0,76.75220489501953,140.11880493164062,35.444400787353516,5.874180316925049,0.7232940196990967,93.54736328125
2019,9,Jing'an,21.0,68.34994506835938,144.9033203125,28.703227996826172,4.365963935852051,0.7412682771682739,93.27474212646484
2019,9,Jinshan,24.0,79.5120849609375,150.02284240722656,27.712968826293945,6.125299453735352,0.823082685470581,92.38152313232422
2019,9,Minhang,23.0,70.42864227294922,141.71737670898438,35.67916488647461,4.727320671081543,0.8489274978637695,93.67117309570312
2019,9,Pudong,18.0,71.19744873046875,139.02886962890625,28.238563537597656,4.952277183532715,0.930462658405304,94.31644439697266
2019,9,Putuo,22.0,69.39617919921875,142.96290588378906,33.185035705566406,5.110405445098877,1.1079635620117188,92.66165924072266
2019,9,Qingpu,26.0,88.43672180175781,147.46128845214844,35.82578659057617,6.110491752624512,0.7037198543548584,92.50836181640624
2019,9,Songjiang,25.0,79.03335571289062,145.368896484375,34.7778205871582,5.141061305999756,0.8965238928794861,92.60918426513672
2019,9,Xuhui,22.0,66.57360076904297,133.62530517578125,38.29466247558594,4.617100715637207,0.922141969203949,94.01161193847656
2019,9,Yangpu,19.0,68.61024475097656,142.92872619628906,34.957275390625,6.294984340667725,0.7959091067314148,93.21088409423828
2019,8,Baoshan,24.0,85.28199768066406,165.29527282714844,29.792423248291016,4.542562007904053,0.7970584630966187,84.20062255859375
2019,8,Changning,21.0,73.62200164794922,168.62376403808594,29.063064575195312,5.4294281005859375,0.8065688610076904,82.87950134277344
2019,8,Chongming,23.0,68.42143249511719,173.05857849121094,17.378896713256836,5.74899959564209,0.8283259272575378,83.99641418457031
2019,8,Fengxian,22.0,96.98558807373048,174.17498779296875,23.147274017333984,4.872499465942383,0.6594082713127136,84.23788452148438
2019,8,Hongkou,24.0,78.37422943115234,174.21055603027344,26.600244522094727,5.197714805603027,0.9005110859870911,84.6561050415039
2019,8,Huangpu,24.0,77.55278778076172,169.54132080078125,26.74724769592285,5.007841110229492,0.7651578783988953,81.01693725585938
2019,8,Jiading,25.0,88.27032470703125,171.36878967285156,31.49746322631836,5.555469512939453,0.648160457611084,82.89769744873047
2019,8,Jing'an,23.0,77.73104858398438,175.3827667236328,25.545555114746097,4.281716346740723,0.6790345311164856,80.83039093017578
2019,8,Jinshan,22.0,86.05744171142578,176.326171875,23.284767150878903,6.286252021789551,0.7599172592163086,80.72577667236328
2019,8,Minhang,24.0,80.7610855102539,170.4973602294922,29.958553314208984,4.610038757324219,0.7939139008522034,83.04859161376953
2019,8,Pudong,25.0,83.18547821044922,169.28244018554688,24.994691848754883,4.977763652801514,0.8337316513061523,84.92250061035156
2019,8,Putuo,23.0,78.42951965332031,178.403076171875,28.86578941345215,5.128935813903809,1.0262941122055054,79.88119506835938
2019,8,Qingpu,27.0,94.25198364257812,176.86434936523438,30.198701858520508,6.031022548675537,0.6401444673538208,80.88177490234375
2019,8,Songjiang,26.0,90.95632934570312,174.2293701171875,28.943706512451172,5.120530128479004,0.8006957173347473,80.88727569580078
2019,8,Xuhui,25.0,75.93817138671875,162.14041137695312,34.190040588378906,4.509456634521484,0.8343384265899658,85.77005767822266
2019,8,Yangpu,21.0,73.3292465209961,176.37620544433594,29.05207061767578,5.773495197296143,0.7427845001220703,81.74772644042969
2019,7,Baoshan,27.0,83.21565246582031,139.13282775878906,31.3892765045166,4.294558525085449,0.8216210007667542,91.75659942626952
2019,7,Changning,24.0,72.34707641601562,144.13232421875,30.45539093017578,4.618723392486572,0.8186274170875549,91.17530059814452
2019,7,Chongming,27.0,67.8980712890625,149.7484588623047,16.488113403320312,5.132620334625244,0.8530411720275879,90.3348388671875
2019,7,Fengxian,22.0,99.87567901611328,147.3474578857422,24.314943313598633,4.455153465270996,0.6651867032051086,91.29660034179688
2019,7,Hongkou,25.0,76.81861114501953,146.93423461914062,27.87959861755371,4.720975399017334,0.8542617559432983,91.1998519897461
2019,7,Huangpu,25.0,76.2723617553711,145.05075073242188,27.518760681152344,4.540441513061523,0.7608287334442139,90.57333374023438
2019,7,Jiading,28.0,87.65946960449219,145.53956604003906,32.5922966003418,5.325692176818848,0.679716944694519,90.9497299194336
2019,7,Jing'an,25.0,76.47731018066406,149.11172485351562,26.618772506713867,4.166180610656738,0.686342716217041,90.29341888427734
2019,7,Jinshan,23.0,86.92998504638672,153.46694946289062,24.13189125061035,5.705197334289551,0.7789185047149658,89.54830932617188
2019,7,Minhang,24.0,78.79393768310547,145.0129852294922,31.28850555419922,4.4524383544921875,0.7880744338035583,91.57513427734376
2019,7,Pudong,24.0,80.07627868652344,145.34474182128906,25.913732528686523,4.413275241851807,0.8233006000518799,91.52029418945312
2019,7,Putuo,28.0,78.08479309082031,149.02772521972656,30.583471298217773,4.785891056060791,0.9763079285621644,89.75068664550781
2019,7,Qingpu,29.0,94.4893569946289,149.65658569335938,31.427827835083008,5.447371006011963,0.6720089912414551,89.84008026123047
2019,7,Songjiang,28.0,91.91687774658205,146.60765075683594,30.59189796447754,4.822644233703613,0.8684579133987427,90.38848876953124
2019,7,Xuhui,26.0,72.54379272460938,137.31094360351562,34.76424026489258,4.370894908905029,0.8446534276008606,92.83527374267578
2019,7,Yangpu,24.0,73.405517578125,151.40370178222656,30.771656036376953,5.452171802520752,0.735974907875061,89.77212524414062
2019,6,Baoshan,28.0,91.24461364746094,140.7484893798828,30.068204879760746,4.5626397132873535,0.8450273275375366,91.34724426269533
2019,6,Changning,28.0,82.31627655029297,145.25003051757812,30.27395248413086,5.020586967468262,0.832099974155426,91.03760528564452
2019,6,Chongming,27.0,77.63263702392578,150.2171173095703,17.086992263793945,5.730995178222656,0.8751072883605957,90.42064666748048
2019,6,Fengxian,25.0,99.12517547607422,148.28538513183594,24.09084701538086,4.710113525390625,0.6559086441993713,91.15579223632812
2019,6,Hongkou,28.0,82.98573303222656,147.47752380371094,27.59515380859375,5.262827396392822,0.9778667092323304,90.7255630493164
2019,6,Huangpu,29.0,82.73326110839844,145.2770233154297,27.48342514038086,4.989568710327148,0.7849620580673218,90.47669219970705
2019,6,Jiading,30.0,91.70355987548828,145.88023376464844,32.016414642333984,5.7088518142700195,0.675022304058075,90.92497253417967
2019,6,Jing'an,28.0,83.03441619873047,149.556640625,26.582191467285156,4.466740608215332,0.6922793984413147,90.20053100585938
2019,6,Jinshan,28.0,86.8409194946289,154.669921875,23.981529235839844,6.066129684448242,0.7869358062744141,89.58187103271484
2019,6,Minhang,27.0,85.49403381347656,145.55975341796875,30.227344512939453,4.581886291503906,0.815631091594696,91.3740692138672
2019,6,Pudong,26.0,86.28734588623047,147.3083953857422,25.467838287353516,4.759998321533203,0.8359706997871399,91.10124206542967
2019,6,Putuo,28.0,83.66351318359375,149.78976440429688,29.599281311035156,5.284862041473389,1.0773319005966189,89.97766876220703
2019,6,Qingpu,34.0,94.62557220458984,149.82904052734375,30.66666030883789,5.861349105834961,0.6878686547279358,87.88275909423828
2019,6,Songjiang,31.0,93.77519989013672,146.6060791015625,29.436220169067383,5.177748203277588,0.8986824750900269,90.39491271972656
2019,6,Xuhui,30.0,82.99625396728516,138.6693572998047,34.52987289428711,4.731200218200684,0.8854413628578186,92.0357437133789
2019,6,Yangpu,25.0,81.59209442138672,152.02828979492188,30.06282615661621,6.245301723480225,0.7197852730751038,89.88925170898438
2019,5,Baoshan,34.0,114.90337371826172,138.6378936767578,42.77256393432617,5.354015827178955,1.1289721727371216,89.39849090576172
2019,5,Changning,34.0,108.60165405273438,140.51866149902344,43.04817199707031,5.72815465927124,1.1312133073806765,90.00151062011719
2019,5,Chongming,31.0,99.94058990478516,146.81890869140625,22.444564819335938,6.269339084625244,1.0969464778900146,90.87278747558594
2019,5,Fengxian,30.0,114.62684631347656,145.749267578125,33.25415802001953,5.205957412719727,0.9458709359169006,90.61968994140624
2019,5,Hongkou,32.0,103.83604431152344,143.5579833984375,39.12560272216797,5.642787456512451,1.2457555532455444,90.57901763916016
2019,5,Huangpu,33.0,105.12950134277344,140.51861572265625,39.20621871948242,5.6657185554504395,1.099500060081482,89.79769134521484
2019,5,Jiading,35.0,117.34098815917967,141.6748046875,42.381717681884766,6.429300785064697,1.0360054969787598,89.48892211914062
2019,5,Jing'an,33.0,104.85336303710938,144.3719024658203,37.88707733154297,5.341123104095459,1.0719743967056274,89.51092529296875
2019,5,Jinshan,34.0,107.65648651123048,148.51651000976562,33.87081527709961,6.464740753173828,1.0752403736114502,89.79425811767578
2019,5,Minhang,33.0,110.10350036621094,141.40171813964844,42.43309783935547,5.382259845733643,1.114493489265442,90.20964813232422
2019,5,Pudong,31.0,109.65331268310548,143.14181518554688,37.1490478515625,5.232509613037109,1.1816977262496948,90.73324584960938
2019,5,Putuo,33.0,108.10100555419922,145.04449462890625,41.431617736816406,6.177171230316162,1.280342936515808,88.3147201538086
2019,5,Qingpu,37.0,120.3263931274414,145.6820068359375,41.350975036621094,6.4355902671813965,0.9876720309257508,88.38043212890625
2019,5,Songjiang,35.0,113.20519256591795,143.25567626953125,40.8388557434082,5.786322593688965,1.1057809591293335,89.15494537353516
2019,5,Xuhui,34.0,103.70256042480467,136.71116638183594,46.790164947509766,5.776078224182129,1.1811476945877075,90.35174560546876
2019,5,Yangpu,32.0,104.5582504272461,147.432861328125,42.81199645996094,6.694919586181641,1.0262858867645264,87.77311706542969
2019,4,Baoshan,39.0,117.12815856933594,97.45130920410156,46.30317687988281,5.311855792999268,1.1066309213638306,90.5741729736328
